"TOA5","1","CR300","31189","CR300.Std.10.06","CPU:Implexx 08 Sap Flow Sensors Program v3 SW12.CR300","43341","Stem_Temp_Data"
"TIMESTAMP","RECORD","Pre_Temp_Down_Outer_a","Max_Temp_Down_Outer_a","Post_Temp_Down_Outer_a","Pre_Temp_Upper_Outer_a","Max_Temp_Upper_Outer_a","Post_Temp_Upper_Outer_a","Pre_Temp_Down_Inner_a","Max_Temp_Down_Inner_a","Post_Temp_Down_Inner_a","Pre_Temp_Upper_Inner_a","Max_Temp_Upper_Inner_a","Post_Temp_Upper_Inner_a","Pre_Temp_Down_Outer_b","Max_Temp_Down_Outer_b","Post_Temp_Down_Outer_b","Pre_Temp_Upper_Outer_b","Max_Temp_Upper_Outer_b","Post_Temp_Upper_Outer_b","Pre_Temp_Down_Inner_b","Max_Temp_Down_Inner_b","Post_Temp_Down_Inner_b","Pre_Temp_Upper_Inner_b","Max_Temp_Upper_Inner_b","Post_Temp_Upper_Inner_b","Pre_Temp_Down_Outer_c","Max_Temp_Down_Outer_c","Post_Temp_Down_Outer_c","Pre_Temp_Upper_Outer_c","Max_Temp_Upper_Outer_c","Post_Temp_Upper_Outer_c","Pre_Temp_Down_Inner_c","Max_Temp_Down_Inner_c","Post_Temp_Down_Inner_c","Pre_Temp_Upper_Inner_c","Max_Temp_Upper_Inner_c","Post_Temp_Upper_Inner_c","Pre_Temp_Down_Outer_d","Max_Temp_Down_Outer_d","Post_Temp_Down_Outer_d","Pre_Temp_Upper_Outer_d","Max_Temp_Upper_Outer_d","Post_Temp_Upper_Outer_d","Pre_Temp_Down_Inner_d","Max_Temp_Down_Inner_d","Post_Temp_Down_Inner_d","Pre_Temp_Upper_Inner_d","Max_Temp_Upper_Inner_d","Post_Temp_Upper_Inner_d","Pre_Temp_Down_Outer_e","Max_Temp_Down_Outer_e","Post_Temp_Down_Outer_e","Pre_Temp_Upper_Outer_e","Max_Temp_Upper_Outer_e","Post_Temp_Upper_Outer_e","Pre_Temp_Down_Inner_e","Max_Temp_Down_Inner_e","Post_Temp_Down_Inner_e","Pre_Temp_Upper_Inner_e","Max_Temp_Upper_Inner_e","Post_Temp_Upper_Inner_e","Pre_Temp_Down_Outer_f","Max_Temp_Down_Outer_f","Post_Temp_Down_Outer_f","Pre_Temp_Upper_Outer_f","Max_Temp_Upper_Outer_f","Post_Temp_Upper_Outer_f","Pre_Temp_Down_Inner_f","Max_Temp_Down_Inner_f","Post_Temp_Down_Inner_f","Pre_Temp_Upper_Inner_f","Max_Temp_Upper_Inner_f","Post_Temp_Upper_Inner_f","Pre_Temp_Down_Outer_g","Max_Temp_Down_Outer_g","Post_Temp_Down_Outer_g","Pre_Temp_Upper_Outer_g","Max_Temp_Upper_Outer_g","Post_Temp_Upper_Outer_g","Pre_Temp_Down_Inner_g","Max_Temp_Down_Inner_g","Post_Temp_Down_Inner_g","Pre_Temp_Upper_Inner_g","Max_Temp_Upper_Inner_g","Post_Temp_Upper_Inner_g","Pre_Temp_Down_Outer_h","Max_Temp_Down_Outer_h","Post_Temp_Down_Outer_h","Pre_Temp_Upper_Outer_h","Max_Temp_Upper_Outer_h","Post_Temp_Upper_Outer_h","Pre_Temp_Down_Inner_h","Max_Temp_Down_Inner_h","Post_Temp_Down_Inner_h","Pre_Temp_Upper_Inner_h","Max_Temp_Upper_Inner_h","Post_Temp_Upper_Inner_h"
"2022-07-31 07:45:00",1219,23.24,0.339,23.543,23.214,0.348,23.509,23.82,0.288,24.075,23.838,0.308,24.098,23.989,0.257,24.234,23.873,0.344,24.173,24.061,0.199,24.254,24.102,0.297,24.347,22.581,0.264,22.832,22.562,0.281,22.818,22.971,0.236,23.19,22.854,0.299,23.09,22.872,0.296,23.144,22.89,0.238,23.113,23.314,0.319,23.573,23.266,0.213,23.459,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 08:00:00",1220,23.097,0.346,23.407,23.061,0.353,23.36,23.697,0.292,23.956,23.719,0.313,23.983,23.894,0.26,24.143,23.784,0.348,24.087,23.969,0.201,24.164,24.015,0.3,24.261,22.616,0.274,22.88,22.596,0.288,22.861,22.993,0.239,23.216,22.879,0.3,23.116,22.925,0.301,23.204,22.937,0.239,23.16,23.337,0.323,23.601,23.287,0.215,23.48,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 08:15:00",1221,23.04,0.355,23.364,23.007,0.359,23.317,23.604,0.296,23.868,23.627,0.316,23.895,23.821,0.262,24.073,23.717,0.35,24.022,23.882,0.203,24.08,23.929,0.301,24.177,22.788,0.268,23.045,22.776,0.283,23.032,23.073,0.245,23.302,22.971,0.301,23.208,23.048,0.308,23.334,23.057,0.239,23.281,23.394,0.327,23.666,23.344,0.215,23.538,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 08:30:00",1222,23.095,0.362,23.428,23.055,0.365,23.374,23.575,0.299,23.845,23.592,0.318,23.865,23.769,0.264,24.023,23.67,0.352,23.978,23.813,0.204,24.012,23.857,0.302,24.107,22.974,0.279,23.244,22.946,0.29,23.213,23.166,0.249,23.402,23.071,0.302,23.311,23.2,0.317,23.499,23.194,0.245,23.426,23.473,0.33,23.751,23.421,0.216,23.617,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 08:45:00",1223,23.214,0.361,23.546,23.178,0.364,23.495,23.605,0.3,23.877,23.617,0.32,23.893,23.745,0.266,24.001,23.661,0.352,23.97,23.766,0.205,23.966,23.808,0.303,24.059,23.188,0.28,23.46,23.158,0.289,23.424,23.293,0.251,23.531,23.207,0.302,23.446,23.482,0.321,23.786,23.461,0.245,23.693,23.633,0.334,23.918,23.574,0.218,23.773,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 09:00:00",1224,23.328,0.364,23.665,23.295,0.362,23.61,23.651,0.302,23.924,23.66,0.321,23.937,23.736,0.267,23.993,23.665,0.353,23.975,23.733,0.207,23.935,23.775,0.304,24.027,23.415,0.283,23.69,23.384,0.287,23.647,23.438,0.256,23.682,23.358,0.3,23.594,23.741,0.33,24.053,23.707,0.241,23.934,23.81,0.337,24.101,23.743,0.214,23.936,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 09:15:00",1225,23.479,0.367,23.82,23.449,0.362,23.762,23.718,0.304,23.995,23.724,0.322,24.003,23.746,0.269,24.005,23.689,0.353,24,23.716,0.208,23.919,23.757,0.304,24.01,23.691,0.286,23.971,23.657,0.285,23.916,23.605,0.264,23.859,23.533,0.299,23.766,24.037,0.337,24.359,23.982,0.241,24.208,24.004,0.34,24.301,23.927,0.213,24.118,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 09:30:00",1226,23.644,0.372,23.993,23.612,0.363,23.929,23.807,0.306,24.087,23.81,0.323,24.09,23.771,0.27,24.032,23.728,0.354,24.04,23.716,0.209,23.921,23.756,0.305,24.011,24.004,0.29,24.287,23.954,0.288,24.219,23.791,0.27,24.051,23.727,0.299,23.96,24.334,0.335,24.652,24.266,0.238,24.489,24.21,0.342,24.509,24.124,0.212,24.313,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 09:45:00",1227,23.842,0.366,24.184,23.812,0.359,24.124,23.926,0.303,24.204,23.925,0.32,24.203,23.812,0.268,24.071,23.784,0.351,24.093,23.732,0.207,23.935,23.772,0.302,24.025,24.274,0.288,24.556,24.221,0.281,24.478,23.985,0.265,24.24,23.925,0.294,24.152,24.536,0.324,24.84,24.469,0.23,24.682,24.382,0.335,24.673,24.292,0.206,24.475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 10:00:00",1228,23.999,0.361,24.334,23.975,0.352,24.276,24.045,0.301,24.32,24.042,0.318,24.317,23.857,0.269,24.117,23.841,0.35,24.149,23.757,0.208,23.961,23.799,0.302,24.052,24.454,0.284,24.732,24.395,0.275,24.643,24.145,0.265,24.4,24.084,0.29,24.303,24.702,0.324,25.006,24.634,0.224,24.84,24.531,0.334,24.821,24.437,0.205,24.617,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 10:15:00",1229,24.118,0.369,24.464,24.088,0.357,24.397,24.135,0.302,24.412,24.132,0.318,24.408,23.904,0.269,24.165,23.897,0.352,24.207,23.788,0.209,23.993,23.832,0.303,24.086,24.727,-99,25.03,24.65,0.287,24.917,24.297,0.273,24.56,24.24,0.291,24.462,24.926,0.33,25.234,24.844,0.229,25.055,24.684,0.339,24.979,24.586,0.206,24.768,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 10:30:00",1230,24.476,0.39,24.847,24.457,0.364,24.775,24.311,0.315,24.605,24.302,0.328,24.591,24.027,0.285,24.306,24.055,0.363,24.379,23.856,0.219,24.072,23.899,0.311,24.162,25.702,0.29,25.982,25.609,0.273,25.845,24.668,0.315,24.971,24.661,0.294,24.88,25.521,0.363,25.862,25.416,0.231,25.628,24.983,0.368,25.312,24.871,0.208,25.053,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 10:45:00",1231,24.941,0.423,25.351,24.906,0.372,25.235,24.583,0.319,24.885,24.563,0.329,24.857,24.226,0.288,24.51,24.282,0.362,24.608,23.994,0.221,24.212,24.034,0.31,24.298,26.209,-99,26.563,26.077,0.3,26.361,24.952,0.329,25.267,24.96,0.291,25.174,26.216,0.404,26.607,26.025,0.254,26.273,25.344,0.383,25.69,25.202,0.21,25.39,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 11:00:00",1232,25.507,0.404,25.893,25.5,0.365,25.813,24.974,0.327,25.283,24.95,0.337,25.25,24.533,0.295,24.824,24.643,0.368,24.975,24.215,0.229,24.442,24.254,0.316,24.527,27.056,-99,27.407,26.907,0.286,27.167,25.406,0.336,25.73,25.453,0.297,25.673,27.037,0.365,27.377,26.809,0.226,27.015,25.919,0.379,26.261,25.744,0.213,25.932,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 11:15:00",1233,26.02,0.414,26.42,26.01,0.368,26.329,25.363,0.328,25.675,25.335,0.339,25.638,24.868,0.297,25.162,24.993,0.372,25.33,24.485,-99,24.713,24.517,0.317,24.792,27.746,0.334,28.076,27.607,0.289,27.875,25.913,0.329,26.232,25.981,0.297,26.208,27.748,0.394,28.127,27.486,0.247,27.723,26.446,0.386,26.799,26.26,0.219,26.458,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 11:30:00",1234,26.501,0.408,26.893,26.501,0.36,26.807,25.768,0.328,26.078,25.742,0.338,26.043,25.222,0.302,25.52,25.391,0.374,25.729,24.778,-99,25.01,24.813,0.322,25.093,28.137,0.31,28.44,28.023,0.274,28.263,26.357,0.316,26.662,26.438,0.293,26.653,28.349,0.372,28.696,28.077,0.23,28.286,27.01,0.378,27.35,26.809,0.213,26.996,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 11:45:00",1235,26.825,0.389,27.194,26.834,0.352,27.127,26.122,0.319,26.421,26.099,0.331,26.391,25.561,0.291,25.847,25.716,0.366,26.043,25.088,0.232,25.318,25.116,0.321,25.394,28.077,0.32,28.392,27.959,0.279,28.208,26.594,0.301,26.881,26.651,0.286,26.851,28.506,0.359,28.837,28.269,0.215,28.462,27.352,0.36,27.667,27.165,0.196,27.331,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 12:00:00",1236,27.242,0.389,27.612,27.249,0.351,27.544,26.457,0.318,26.757,26.435,0.329,26.726,25.907,0.293,26.196,26.088,0.366,26.418,25.389,-99,25.621,25.417,0.32,25.696,28.47,0.306,28.771,28.366,0.276,28.612,26.895,0.298,27.183,26.963,0.289,27.177,28.924,0.361,29.266,28.687,0.228,28.899,27.708,0.362,28.032,27.521,0.204,27.702,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 12:15:00",1237,27.657,0.404,28.043,27.655,0.36,27.963,26.801,0.322,27.105,26.774,0.333,27.07,26.189,0.29,26.474,26.369,0.365,26.696,25.677,0.231,25.906,25.71,0.32,25.987,29.002,-99,29.341,28.844,0.303,29.132,27.244,0.304,27.541,27.311,0.297,27.544,29.514,0.397,29.9,29.197,0.253,29.443,28.117,0.379,28.461,27.908,0.213,28.1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 12:30:00",1238,28.153,0.392,28.523,28.143,0.355,28.443,27.198,0.319,27.499,27.162,0.329,27.455,26.52,0.292,26.808,26.701,0.363,27.029,25.969,-99,26.2,25.997,0.318,26.274,29.391,0.269,29.647,29.262,0.252,29.472,27.644,0.288,27.922,27.722,0.286,27.93,30.172,0.328,30.471,29.861,0.209,30.045,28.688,0.361,29.01,28.457,0.209,28.642,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 12:45:00",1239,28.284,0.381,28.64,28.295,0.351,28.584,27.463,0.312,27.752,27.437,0.324,27.72,26.762,0.284,27.041,26.943,0.36,27.263,26.245,0.227,26.47,26.279,0.317,26.553,29.355,0.291,29.639,29.218,0.27,29.455,27.779,0.291,28.058,27.837,0.29,28.046,30.11,0.337,30.415,29.822,0.21,30.005,28.845,0.357,29.155,28.63,0.198,28.796,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 13:00:00",1240,28.505,0.391,28.878,28.515,0.359,28.823,27.675,0.313,27.968,27.654,0.324,27.938,26.978,0.286,27.26,27.159,0.357,27.479,26.475,0.226,26.699,26.516,0.313,26.786,29.62,0.286,29.898,29.491,0.27,29.729,27.997,0.293,28.28,28.063,0.293,28.281,30.451,0.34,30.769,30.15,0.23,30.363,29.102,0.36,29.427,28.89,0.213,29.081,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 13:15:00",1241,28.737,0.382,29.094,28.748,0.355,29.046,27.918,0.318,28.214,27.899,0.331,28.188,27.211,0.283,27.489,27.385,0.358,27.703,26.715,0.225,26.938,26.757,0.315,27.028,29.676,0.286,29.954,29.547,0.273,29.789,28.178,0.288,28.455,28.231,0.293,28.445,30.64,0.332,30.945,30.36,0.215,30.55,29.379,0.353,29.691,29.166,0.206,29.344,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 13:30:00",1242,28.88,0.383,29.241,28.889,0.358,29.192,28.103,0.317,28.397,28.09,0.329,28.377,27.395,0.283,27.673,27.575,0.359,27.894,26.92,0.225,27.142,26.971,0.314,27.241,29.842,0.299,30.134,29.71,0.279,29.961,28.349,0.291,28.628,28.4,0.294,28.616,30.896,0.353,31.227,30.572,0.232,30.788,29.598,0.357,29.917,29.379,0.211,29.566,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 13:45:00",1243,29.076,0.396,29.45,29.095,0.362,29.398,28.306,0.322,28.605,28.295,0.336,28.588,27.618,0.287,27.899,27.802,0.37,28.132,27.138,0.227,27.363,27.191,0.317,27.464,30.164,-99,30.497,30.005,0.307,30.297,28.578,0.295,28.865,28.633,0.304,28.869,31.428,0.441,31.863,30.959,0.267,31.219,29.933,0.374,30.275,29.693,0.216,29.886,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 14:00:00",1244,29.464,0.398,29.846,29.476,0.363,29.793,28.564,0.318,28.864,28.545,0.332,28.84,27.892,0.296,28.185,28.107,0.374,28.448,27.379,-99,27.604,27.433,0.312,27.705,30.865,0.305,31.164,30.712,0.296,30.986,29.022,0.288,29.304,29.094,0.305,29.338,32.831,0.347,33.162,32.147,-99,32.424,30.7,0.383,31.064,30.371,0.245,30.611,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 14:15:00",1245,29.822,0.397,30.203,29.835,0.362,30.148,28.879,0.319,29.178,28.859,0.332,29.153,28.265,0.3,28.561,28.525,0.377,28.87,27.688,-99,27.918,27.744,0.321,28.025,31.404,0.3,31.696,31.22,0.301,31.503,29.449,0.286,29.728,29.524,0.305,29.773,32.915,0.35,33.25,32.522,0.242,32.754,31.201,0.357,31.522,30.92,0.218,31.121,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 14:30:00",1246,30.099,0.364,30.437,30.121,0.344,30.405,29.177,0.313,29.467,29.156,0.327,29.442,28.622,0.288,28.904,28.882,0.363,29.206,28.016,-99,28.248,28.071,0.323,28.352,31.385,0.25,31.612,31.27,0.247,31.467,29.726,0.262,29.973,29.793,0.281,29.992,32.924,0.281,33.163,32.594,0.189,32.744,31.453,0.334,31.733,31.175,0.197,31.34,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 14:45:00",1247,30.166,0.384,30.531,30.194,0.354,30.5,29.335,0.308,29.621,29.328,0.321,29.608,28.783,0.282,29.059,29.014,0.357,29.333,28.248,0.224,28.469,28.317,0.313,28.586,31.438,0.31,31.744,31.266,0.313,31.562,29.758,0.271,30.021,29.798,0.295,30.029,32.655,0.35,32.99,32.273,0.246,32.509,31.275,0.348,31.584,31.017,0.208,31.201,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-31 15:00:00",1248,30.301,0.379,30.662,30.342,0.346,30.633,29.522,0.308,29.805,29.524,0.322,29.803,28.969,0.28,29.243,29.194,0.356,29.508,28.462,0.224,28.683,28.538,0.316,28.809,31.463,-99,31.847,31.28,0.341,31.613,29.865,0.274,30.132,29.907,0.295,30.135,32.85,-99,33.346,32.347,-99,32.622,31.424,0.364,31.757,31.163,0.206,31.343,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
